VSF,Count
589.86,1
589.9,1
589.95,1
589.98,1
589.99,1
5890.64,1
5890.83,1
5892.11,1
5893.27,1
5893.45,1
5894.62,1
5894.76,1
5896.17,1
5896.68,1
5896.71,1
5898.14,1
5898.74,1
5899.12,1
590,1
590.01,1
590.04,1
590.05,1
590.06,1
590.08,1
590.09,1
590.13,1
590.14,1
590.21,1
590.25,1
590.3,1
590.34,1
590.37,1
590.44,1
590.45,1
590.46,1
590.48,1
590.49,1
590.52,1
590.54,1
590.63,1
590.67,1
590.68,1
590.69,1
590.7,1
590.72,1
590.77,1
590.84,1
590.85,1
590.9,1
590.92,1
590.93,1
590.94,1
590.95,1
590.96,1
5901.85,1
5902.07,1
5902.15,1
5903.27,1
5903.65,1
5903.99,1
5905.18,1
5905.35,1
5906.89,1
5908.1,1
5908.4,1
5908.82,1
5909.29,1
591.07,1
591.08,1
591.17,1
591.18,1
591.2,1
591.22,1
591.24,1
591.25,1
591.29,1
591.32,1
591.34,1
591.35,1
591.39,1
591.42,1
591.44,1
591.45,1
591.48,1
591.49,1
591.51,1
591.53,1
591.54,1
591.61,1
591.62,1
591.64,1
591.65,1
591.66,1
591.71,1
591.72,1
591.73,1
591.74,1
591.77,1
591.8,1
591.81,1
591.82,1
591.88,1
591.91,1
591.92,1
591.94,1
591.96,1
591.97,1
5911.38,1
5911.78,1
5912.13,1
5913.51,1
5914.86,1
5915.82,1
5916.96,1
5917.08,1
5917.27,1
5917.67,1
5918.36,1
5919.69,1
5919.9,1
592,1
592.01,1
592.04,1
592.07,1
592.09,1
592.13,1
592.15,1
592.2,1
592.24,1
592.31,1
592.36,1
592.37,1
592.39,1
592.4,1
592.42,1
592.43,1
592.44,1
592.45,1
592.47,1
592.58,1
592.59,1
592.63,1
592.65,1
592.69,1
592.78,1
592.8,1
592.85,1
592.86,1
592.87,1
592.92,1
5920.02,1
5920.66,1
5921.86,1
5924.38,1
5924.86,1
5925.12,1
5925.56,1
5926.76,1
5927.01,1
5927.45,1
5927.57,1
5929.39,1
5929.54,1
593.02,1
593.05,1
593.07,1
593.08,1
593.14,1
593.16,1
593.17,1
593.19,1
593.27,1
593.34,1
593.39,1
593.4,1
593.42,1
593.43,1
593.44,1
593.45,1
593.49,1
593.57,1
593.59,1
593.6,1
593.61,1
593.64,1
593.66,1
593.67,1
593.75,1
593.76,1
593.77,1
593.79,1
593.83,1
593.86,1
593.91,1
593.97,1
5931.87,1
5932.93,1
5933.23,1
5933.61,1
5936.93,1
5938.39,1
5939.01,1
5939.17,1
594,1
594.02,1
594.03,1
594.04,1
594.05,1
594.06,1
594.11,1
594.29,1
594.36,1
594.38,1
594.39,1
594.4,1
594.42,1
594.43,1
594.44,1
594.48,1
594.49,1
594.53,1
594.54,1
594.57,1
594.6,1
594.61,1
594.62,1
594.64,1
594.69,1
594.75,1
594.8,1
594.81,1
594.83,1
594.87,1
594.88,1
594.9,1
594.91,1
594.94,1
594.95,1
594.99,1
5941.61,1
5941.96,1
5942.33,1
5946.82,1
5947,1
5948.8,1
5949.45,1
595.04,1
595.05,1
595.06,1
595.09,1
595.1,1
595.11,1
595.18,1
595.2,1
595.21,1
595.22,1
595.23,1
595.26,1
595.33,1
595.36,1
595.38,1
595.43,1
595.45,1
595.48,1
595.49,1
595.52,1
595.54,1
595.55,1
595.58,1
595.59,1
595.63,1
595.68,1
595.69,1
595.7,1
595.71,1
595.72,1
595.78,1
595.85,1
595.87,1
595.9,1
595.97,1
595.98,1
595.99,1
5950.06,1
5950.09,1
5950.19,1
5950.36,1
5950.88,1
5950.94,1
5951.34,1
5952.77,1
5955.59,1
5955.78,1
5955.82,1
5957.36,1
5957.55,1
5957.58,1
5958.78,1
5959.43,1
5959.51,1
5959.69,1
596.09,1
596.14,1
596.15,1
596.24,1
596.26,1
596.28,1
596.3,1
596.32,1
596.33,1
596.39,1
596.42,1
596.44,1
596.45,1
596.46,1
596.47,1
596.48,1
596.49,1
596.52,1
596.56,1
596.63,1
596.65,1
596.66,1
596.73,1
596.76,1
596.89,1
596.9,1
596.93,1
596.96,1
5960.28,1
5960.44,1
5961.9,1
5962.08,1
5962.68,1
5963.33,1
5963.5,1
5964.54,1
5964.6,1
5965.32,1
5965.55,1
5966.5,1
5966.68,1
5968.78,1
5968.84,1
597.01,1
597.1,1
597.11,1
597.12,1
597.19,1
597.2,1
597.21,1
597.27,1
597.3,1
597.31,1
597.34,1
597.35,1
597.38,1
597.4,1
597.43,1
597.46,1
597.49,1
597.51,1
597.52,1
597.55,1
597.58,1
597.63,1
597.68,1
597.72,1
597.73,1
597.76,1
597.78,1
597.88,1
597.89,1
597.98,1
597.99,1
5970.99,1
5972.16,1
5973.17,1
5973.7,1
5974.82,1
5976.81,1
5977.76,1
598.03,1
598.05,1
598.06,1
598.09,1
598.1,1
598.14,1
598.16,1
598.17,1
598.22,1
598.23,1
598.25,1
598.27,1
598.29,1
598.34,1
598.35,1
598.41,1
598.44,1
598.46,1
598.47,1
598.48,1
598.5,1
598.51,1
598.52,1
598.56,1
598.58,1
598.62,1
598.65,1
598.66,1
598.68,1
598.69,1
598.71,1
598.76,1
598.86,1
598.89,1
598.93,1
598.95,1
5980.32,1
5980.46,1
5980.72,1
5981.55,1
5981.59,1
5982.18,1
5982.23,1
5983.13,1
5983.45,1
5983.65,1
5984.22,1
5985.14,1
5985.59,1
5985.75,1
5987.13,1
5988.95,1
599,1
599.03,1
599.05,1
599.09,1
599.13,1
599.16,1
599.18,1
599.19,1
599.2,1
599.24,1
599.28,1
599.29,1
599.3,1
599.32,1
599.33,1
599.41,1
599.42,1
599.43,1
599.46,1
599.47,1
599.55,1
599.59,1
599.66,1
599.68,1
599.75,1
599.77,1
599.79,1
599.82,1
599.84,1
599.86,1
599.87,1
599.88,1
599.9,1
599.95,1
599.98,1
5990.16,1
5990.34,1
5991.07,1
5992.88,1
5993.53,1
5996.43,1
5996.56,1
5997.2,1
5997.69,1
5999.2,1
600.02,1
600.03,1
600.04,1
600.08,1
600.09,1
600.11,1
600.13,1
600.14,1
600.15,1
600.17,1
600.18,1
600.23,1
600.26,1
600.3,1
600.31,1
600.32,1
600.34,1
600.49,1
600.51,1
600.55,1
600.56,1
600.59,1
600.68,1
600.7,1
600.71,1
600.75,1
600.76,1
600.79,1
600.84,1
600.9,1
600.94,1
600.96,1
600.97,1
6000.92,1
6001.01,1
6001.43,1
6001.74,1
6002.6,1
6005.35,1
6006.3,1
6006.79,1
6007.28,1
601.01,1
601.03,1
601.06,1
601.1,1
601.12,1
601.13,1
601.15,1
601.16,1
601.17,1
601.24,1
601.26,1
601.27,1
601.31,1
601.33,1
601.36,1
601.37,1
601.38,1
601.4,1
601.41,1
601.44,1
601.45,1
601.48,1
601.53,1
601.56,1
601.59,1
601.61,1
601.62,1
601.63,1
601.64,1
601.65,1
601.68,1
601.69,1
601.7,1
601.78,1
601.84,1
601.9,1
601.98,1
6015.49,1
6016.48,1
6016.65,1
6016.79,1
6017.95,1
602.06,1
602.08,1
602.11,1
602.14,1
602.15,1
602.16,1
602.2,1
602.21,1
602.27,1
602.29,1
602.3,1
602.31,1
602.36,1
602.44,1
602.5,1
602.53,1
602.56,1
602.65,1
602.66,1
602.68,1
602.69,1
602.7,1
602.79,1
602.84,1
602.85,1
602.86,1
602.88,1
602.91,1
602.96,1
602.98,1
6020.4,1
6020.45,1
6020.5,1
6021.38,1
6021.52,1
6021.61,1
6023.72,1
6024.74,1
6025.03,1
6026.48,1
6027.31,1
6027.63,1
6028.51,1
6028.61,1
6028.98,1
6029.46,1
603.01,1
603.02,1
603.06,1
603.13,1
603.16,1
603.18,1
603.21,1
603.23,1
603.24,1
603.25,1
603.27,1
603.35,1
603.37,1
603.47,1
603.48,1
603.49,1
603.52,1
603.56,1
603.57,1
603.58,1
603.72,1
603.75,1
603.76,1
603.78,1
603.79,1
603.8,1
603.83,1
603.85,1
603.86,1
603.89,1
603.93,1
603.94,1
603.95,1
603.97,1
6030.78,1
6031.08,1
6032.36,1
6032.66,1
6034,1
6037.21,1
6038.45,1
6039.92,1
6039.95,1
604.02,1
604.03,1
604.04,1
604.08,1
604.11,1
604.17,1
604.19,1
604.34,1
604.43,1
604.45,1
604.48,1
604.51,1
604.55,1
604.56,1
604.63,1
604.65,1
604.66,1
604.67,1
604.68,1
604.69,1
604.75,1
604.79,1
604.86,1
604.91,1
604.92,1
604.94,1
604.98,1
6040.32,1
6041.92,1
6043.18,1
6043.73,1
6044.3,1
6044.41,1
6048.92,1
6049.95,1
6049.96,1
605.03,1
605.12,1
605.13,1
605.14,1
605.19,1
605.24,1
605.27,1
605.31,1
605.32,1
605.34,1
605.35,1
605.36,1
605.38,1
605.39,1
605.4,1
605.42,1
605.45,1
605.48,1
605.51,1
605.55,1
605.58,1
605.66,1
605.67,1
605.68,1
605.7,1
605.71,1
605.73,1
605.75,1
605.81,1
605.83,1
605.87,1
605.96,1
6052.9,1
6055.88,1
6056.7,1
6057.77,1
6058.26,1
6058.56,1
6058.65,1
6059.09,1
6059.67,1
6059.8,1
6059.83,1
606,1
606.02,1
606.07,1
606.09,1
606.1,1
606.18,1
606.21,1
606.22,1
606.23,1
606.25,1
606.26,1
606.28,1
606.32,1
606.33,1
606.35,1
606.42,1
606.43,1
606.48,1
606.49,1
606.53,1
606.54,1
606.57,1
606.61,1
606.63,1
606.65,1
606.66,1
606.67,1
606.69,1
606.71,1
606.72,1
606.75,1
606.76,1
606.78,1
606.79,1
606.8,1
606.82,1
606.85,1
606.89,1
606.93,1
606.94,1
606.95,1
6060.07,1
6060.45,1
6064.2,1
6064.37,1
6066.01,1
6067.47,1
6068.79,1
607.04,1
607.05,1
607.06,1
607.13,1
607.14,1
607.24,1
607.32,1
607.33,1
607.35,1
607.36,1
607.37,1
607.4,1
607.42,1
607.43,1
607.47,1
607.48,1
607.51,1
607.52,1
607.54,1
607.58,1
607.59,1
607.6,1
607.63,1
607.66,1
607.68,1
607.69,1
607.7,1
607.72,1
607.8,1
607.83,1
607.87,1
607.92,1
607.94,1
607.99,1
6070.07,1
6071.92,1
6074.09,1
6074.45,1
6074.63,1
6075.98,1
6079.31,1
608.05,1
608.11,1
608.12,1
608.14,1
608.15,1
608.28,1
608.3,1
608.32,1
608.35,1
608.38,1
608.4,1
608.42,1
608.43,1
608.45,1
608.46,1
608.47,1
608.5,1
608.51,1
608.54,1
608.57,1
608.6,1
608.65,1
608.69,1
608.73,1
608.74,1
608.76,1
608.78,1
608.81,1
608.82,1
608.85,1
608.87,1
608.95,1
608.96,1
608.97,1
608.99,1
6081.85,1
6081.89,1
6082.29,1
6082.56,1
6083.17,1
6087.57,1
6088.03,1
6088.19,1
6089.48,1
6089.56,1
6089.59,1
609.01,1
609.04,1
609.05,1
609.08,1
609.09,1
609.12,1
609.14,1
609.15,1
609.16,1
609.17,1
609.21,1
609.23,1
609.27,1
609.29,1
609.33,1
609.39,1
609.4,1
609.41,1
609.45,1
609.51,1
609.52,1
609.54,1
609.57,1
609.58,1
609.62,1
609.63,1
609.64,1
609.66,1
609.67,1
609.69,1
609.73,1
609.83,1
609.89,1
609.92,1
609.94,1
609.98,1
6090.95,1
6091.77,1
6092.35,1
6092.44,1
6093.35,1
6094.5,1
6094.66,1
6095.2,1
6097.42,1
6098.22,1
6098.85,1
6099.76,1
6099.88,1
61.7,1
610,1
610.01,1
610.03,1
610.05,1
610.09,1
610.13,1
610.14,1
610.17,1
610.25,1
610.26,1
610.33,1
610.37,1
610.39,1
610.42,1
610.45,1
610.46,1
610.52,1
610.55,1
610.56,1
610.57,1
610.6,1
610.63,1
610.68,1
610.7,1
610.71,1
610.73,1
610.74,1
610.75,1
610.78,1
610.79,1
610.81,1
610.82,1
610.86,1
610.9,1
610.91,1
610.96,1
610.99,1
6100.7,1
6101.24,1
6101.87,1
6102.1,1
6102.64,1
6104.03,1
6105.41,1
6107.9,1
611.03,1
611.04,1
611.07,1
611.08,1
611.12,1
611.14,1
611.15,1
611.19,1
611.22,1
611.24,1
611.25,1
611.26,1
611.29,1
611.3,1
611.31,1
611.32,1
611.34,1
611.38,1
611.41,1
611.42,1
611.46,1
611.5,1
611.56,1
611.62,1
611.63,1
611.68,1
611.75,1
611.77,1
611.79,1
611.8,1
611.81,1
611.82,1
611.85,1
611.88,1
611.97,1
611.99,1
6110.09,1
6112.3,1
6112.31,1
6114.24,1
6115.78,1
6116.45,1
6117.8,1
6117.9,1
6119.59,1
612,1
612.01,1
612.03,1
612.2,1
612.21,1
612.33,1
612.38,1
612.46,1
612.48,1
612.5,1
612.52,1
612.54,1
612.55,1
612.57,1
612.58,1
612.6,1
612.64,1
612.65,1
612.66,1
612.68,1
612.69,1
612.73,1
612.77,1
612.79,1
612.8,1
612.83,1
612.85,1
612.87,1
612.88,1
612.89,1
612.91,1
612.93,1
6120.88,1
6122.61,1
6124.64,1
6124.85,1
6125.8,1
6126.57,1
6126.82,1
613.01,1
613.02,1
613.03,1
613.07,1
613.13,1
613.14,1
613.15,1
613.17,1
613.19,1
613.2,1
613.27,1
613.31,1
613.33,1
613.35,1
613.42,1
613.48,1
613.49,1
613.5,1
613.51,1
613.52,1
613.54,1
613.61,1
613.62,1
613.65,1
613.66,1
613.67,1
613.69,1
613.77,1
613.78,1
613.8,1
613.82,1
613.83,1
613.88,1
613.89,1
613.94,1
613.97,1
613.98,1
613.99,1
6130.57,1
6131.69,1
6134.58,1
6136.73,1
6138.99,1
6139.25,1
614,1
614.01,1
614.02,1
614.03,1
614.06,1
614.08,1
614.09,1
614.11,1
614.15,1
614.27,1
614.29,1
614.32,1
614.33,1
614.36,1
614.4,1
614.42,1
614.49,1
614.5,1
614.55,1
614.56,1
614.6,1
614.61,1
614.62,1
614.64,1
614.72,1
614.76,1
614.78,1
614.79,1
614.82,1
614.84,1
614.85,1
614.92,1
614.94,1
614.95,1
614.96,1
6141.5,1
61410.97,1
6142.64,1
6143.57,1
6144.53,1
6145.5,1
6145.91,1
6148.8,1
615.03,1
615.05,1
615.08,1
615.09,1
615.11,1
615.13,1
615.14,1
615.19,1
615.2,1
615.24,1
615.28,1
615.33,1
615.36,1
615.38,1
615.4,1
615.45,1
615.49,1
615.54,1
615.58,1
615.6,1
615.63,1
615.69,1
615.71,1
615.72,1
615.75,1
615.76,1
615.81,1
615.86,1
615.89,1
615.94,1
615.98,1
6150.27,1
6152.56,1
6153.27,1
6153.54,1
6155.05,1
6155.15,1
6156.28,1
6157.29,1
6157.64,1
6158.16,1
6159.32,1
616.04,1
616.05,1
616.09,1
616.11,1
616.13,1
616.14,1
616.17,1
616.18,1
616.19,1
616.26,1
616.27,1
616.34,1
616.39,1
616.4,1
616.46,1
616.47,1
616.5,1
616.52,1
616.53,1
616.54,1
616.62,1
616.63,1
616.69,1
616.7,1
616.79,1
616.85,1
616.86,1
616.94,1
6160.04,1
6160.95,1
6161.82,1
6162.45,1
6162.96,1
6163.06,1
6164.3,1
6166.94,1
617,1
617.01,1
617.02,1
617.05,1
617.09,1
617.15,1
617.17,1
617.18,1
617.2,1
617.21,1
617.23,1
617.26,1
617.29,1
617.38,1
617.4,1
617.43,1
617.47,1
617.53,1
617.55,1
617.58,1
617.63,1
617.65,1
617.68,1
617.73,1
617.78,1
617.79,1
617.81,1
617.82,1
617.83,1
617.94,1
617.97,1
617.98,1
6170.04,1
6170.06,1
6170.24,1
6170.4,1
6171.02,1
6171.13,1
6171.29,1
6171.33,1
6172.18,1
6172.39,1
6172.66,1
6173.19,1
6174.06,1
6174.63,1
6174.65,1
6174.77,1
6175.8,1
6177.75,1
6179.71,1
6179.82,1
6179.93,1
618.02,1
618.12,1
618.17,1
618.22,1
618.25,1
618.27,1
618.31,1
618.35,1
618.36,1
618.37,1
618.39,1
618.4,1
618.41,1
618.43,1
618.48,1
618.49,1
618.5,1
618.51,1
618.56,1
618.57,1
618.63,1
618.65,1
618.66,1
618.67,1
618.69,1
618.7,1
618.71,1
618.72,1
618.75,1
618.79,1
618.8,1
618.82,1
618.84,1
618.85,1
618.91,1
618.96,1
618.97,1
6181.52,1
6183.13,1
6184.39,1
6184.69,1
6185.52,1
6186.17,1
6186.59,1
6187.42,1
6187.64,1
6189,1
6189.36,1
6189.85,1
619.04,1
619.05,1
619.11,1
619.12,1
619.14,1
619.16,1
619.17,1
619.18,1
619.24,1
619.29,1
619.31,1
619.32,1
619.33,1
619.37,1
619.42,1
619.43,1
619.45,1
619.47,1
619.48,1
619.5,1
619.52,1
619.54,1
619.55,1
619.58,1
619.62,1
619.64,1
619.71,1
619.8,1
619.82,1
619.86,1
619.91,1
619.92,1
619.96,1
619.98,1
6190.68,1
6190.98,1
6191.3,1
6191.47,1
6191.9,1
6191.91,1
6191.95,1
6193.17,1
6195.08,1
6196.35,1
6196.8,1
6198.08,1
6198.66,1
6199.55,1
6199.68,1
620.01,1
620.03,1
620.04,1
620.07,1
620.11,1
620.12,1
620.17,1
620.23,1
620.27,1
620.29,1
620.3,1
620.34,1
620.35,1
620.37,1
620.4,1
620.46,1
620.47,1
620.48,1
620.49,1
620.55,1
620.57,1
620.58,1
620.6,1
620.61,1
620.67,1
620.69,1
620.7,1
620.72,1
620.74,1
620.77,1
620.84,1
620.92,1
620.95,1
620.98,1
620.99,1
6200.01,1
6200.35,1
6200.67,1
6202.36,1
6202.51,1
6203.14,1
6203.81,1
6204.23,1
6207.14,1
6209.17,1
621,1
621.02,1
621.06,1
621.07,1
621.08,1
621.11,1
621.13,1
621.14,1
621.15,1
621.16,1
621.18,1
621.19,1
621.21,1
621.24,1
621.26,1
621.27,1
621.28,1
621.31,1
621.32,1
621.37,1
621.38,1
621.42,1
621.43,1
621.46,1
621.49,1
621.55,1
621.58,1
621.59,1
621.62,1
621.7,1
621.71,1
621.72,1
621.74,1
621.76,1
621.79,1
621.81,1
621.84,1
621.89,1
621.93,1
621.95,1
621.96,1
621.97,1
621.99,1
6210.37,1
6211.05,1
6212.92,1
6213.62,1
6214.43,1
6219.42,1
622,1
622.02,1
622.04,1
622.11,1
622.17,1
622.24,1
622.29,1
622.32,1
622.39,1
622.41,1
622.47,1
622.5,1
622.51,1
622.54,1
622.56,1
622.57,1
622.61,1
622.64,1
622.65,1
622.67,1
622.84,1
622.9,1
622.91,1
622.94,1
622.99,1
6220.51,1
6222.58,1
6222.78,1
6224.99,1
623.01,1
623.04,1
623.05,1
623.06,1
623.07,1
623.09,1
623.11,1
623.12,1
623.13,1
623.15,1
623.17,1
623.18,1
623.19,1
623.23,1
623.25,1
623.26,1
623.27,1
623.37,1
623.44,1
623.46,1
623.48,1
623.5,1
623.51,1
623.54,1
623.6,1
623.62,1
623.63,1
623.64,1
623.68,1
623.7,1
623.72,1
623.74,1
623.76,1
623.79,1
623.8,1
623.81,1
623.88,1
623.9,1
623.91,1
623.96,1
623.97,1
6230.64,1
6231.61,1
6232.86,1
624.01,1
624.03,1
624.08,1
624.11,1
624.12,1
624.17,1
624.19,1
624.2,1
624.21,1
624.23,1
624.24,1
624.27,1
624.29,1
624.3,1
624.33,1
624.36,1
624.37,1
624.38,1
624.4,1
624.42,1
624.44,1
624.47,1
624.48,1
624.5,1
624.51,1
624.55,1
624.56,1
624.67,1
624.71,1
624.72,1
624.76,1
624.78,1
624.8,1
624.81,1
624.83,1
624.84,1
624.85,1
624.86,1
624.87,1
624.91,1
624.93,1
624.94,1
624.96,1
624.97,1
6240.18,1
6240.93,1
6241.55,1
6244.05,1
6247.11,1
6248.57,1
6249.62,1
625.09,1
625.14,1
625.15,1
625.16,1
625.17,1
625.19,1
625.24,1
625.3,1
625.31,1
625.33,1
625.38,1
625.41,1
625.42,1
625.43,1
625.44,1
625.45,1
625.52,1
625.54,1
625.59,1
625.63,1
625.67,1
625.73,1
625.75,1
625.77,1
625.79,1
625.8,1
625.81,1
625.84,1
625.85,1
625.91,1
625.93,1
625.96,1
625.98,1
6252.96,1
6253.57,1
6253.77,1
6255.07,1
6256.6,1
6257.49,1
626,1
626.03,1
626.05,1
626.08,1
626.11,1
626.13,1
626.16,1
626.17,1
626.18,1
626.21,1
626.23,1
626.25,1
626.31,1
626.34,1
626.37,1
626.44,1
626.45,1
626.47,1
626.51,1
626.53,1
626.54,1
626.57,1
626.58,1
626.59,1
626.61,1
626.63,1
626.66,1
626.7,1
626.72,1
626.73,1
626.74,1
626.76,1
626.82,1
626.84,1
626.88,1
626.89,1
626.94,1
626.98,1
6260.79,1
6265.16,1
6265.17,1
6267.38,1
6267.83,1
6268.05,1
6269.41,1
627.01,1
627.02,1
627.06,1
627.09,1
627.1,1
627.11,1
627.15,1
627.16,1
627.17,1
627.21,1
627.27,1
627.32,1
627.34,1
627.35,1
627.36,1
627.37,1
627.38,1
627.4,1
627.43,1
627.56,1
627.59,1
627.61,1
627.66,1
627.7,1
627.71,1
627.72,1
627.73,1
627.74,1
627.75,1
627.76,1
627.77,1
627.78,1
627.79,1
627.81,1
627.82,1
627.86,1
627.88,1
627.9,1
627.96,1
627.98,1
6270.33,1
6273.84,1
6274.23,1
6276.75,1
6279.54,1
628.03,1
628.04,1
628.06,1
628.09,1
628.11,1
628.13,1
628.15,1
628.17,1
628.18,1
628.22,1
628.29,1
628.31,1
628.32,1
628.34,1
628.35,1
628.37,1
628.39,1
628.43,1
628.45,1
628.46,1
628.48,1
628.51,1
628.58,1
628.59,1
628.63,1
628.69,1
628.75,1
628.79,1
628.8,1
628.81,1
628.83,1
628.84,1
628.85,1
628.92,1
628.96,1
6280.5,1
6282.82,1
6284.44,1
6285.18,1
6285.42,1
6286.53,1
6286.56,1
6287.28,1
6287.6,1
6288.51,1
6288.87,1
6289.1,1
629.05,1
629.06,1
629.07,1
629.08,1
629.15,1
629.17,1
629.18,1
629.2,1
629.23,1
629.27,1
629.29,1
629.33,1
629.36,1
629.38,1
629.39,1
629.42,1
629.46,1
629.48,1
629.53,1
629.56,1
629.6,1
629.63,1
629.71,1
629.73,1
629.78,1
629.83,1
629.86,1
629.87,1
629.91,1
629.96,1
629.97,1
629.98,1
6290.16,1
6290.72,1
6291.98,1
6296.71,1
6297.47,1
6299.15,1
63.62,1
630.05,1
630.12,1
630.13,1
630.14,1
630.15,1
630.18,1
630.2,1
630.22,1
630.24,1
630.28,1
630.31,1
630.33,1
630.34,1
630.41,1
630.44,1
630.45,1
630.46,1
630.49,1
630.55,1
630.56,1
630.58,1
630.62,1
630.64,1
630.7,1
630.78,1
630.79,1
630.82,1
630.84,1
630.85,1
630.89,1
630.92,1
630.93,1
630.94,1
630.96,1
6305.27,1
6305.93,1
631.01,1
631.05,1
631.06,1
631.07,1
631.09,1
631.12,1
631.15,1
631.16,1
631.17,1
631.18,1
631.19,1
631.24,1
631.25,1
631.27,1
631.28,1
631.35,1
631.36,1
631.39,1
631.4,1
631.42,1
631.43,1
631.44,1
631.45,1
631.47,1
631.5,1
631.54,1
631.55,1
631.56,1
631.57,1
631.62,1
631.64,1
631.67,1
631.71,1
631.73,1
631.74,1
631.75,1
631.77,1
631.8,1
631.84,1
631.88,1
631.9,1
631.92,1
631.96,1
631.99,1
6310.39,1
6314.93,1
6315.14,1
6316.24,1
6316.42,1
6316.61,1
6316.89,1
6317.55,1
6318.67,1
6319.29,1
6319.49,1
632.02,1
632.03,1
632.08,1
632.09,1
632.11,1
632.12,1
632.14,1
632.17,1
632.23,1
632.24,1
632.27,1
632.34,1
632.35,1
632.42,1
632.45,1
632.47,1
632.52,1
632.54,1
632.56,1
632.57,1
632.58,1
632.59,1
632.62,1
632.66,1
632.67,1
632.68,1
632.71,1
632.76,1
632.8,1
632.87,1
632.89,1
632.92,1
632.93,1
632.94,1
632.95,1
632.96,1
632.97,1
6321.08,1
6321.75,1
6323.18,1
6323.23,1
6323.98,1
6324.04,1
633,1
633.02,1
633.04,1
633.07,1
633.13,1
633.14,1
633.16,1
633.17,1
633.2,1
633.23,1
633.26,1
633.3,1
633.31,1
633.37,1
633.5,1
633.51,1
633.55,1
633.59,1
633.61,1
633.66,1
633.69,1
633.71,1
633.74,1
633.75,1
633.76,1
633.77,1
633.78,1
633.79,1
633.83,1
633.84,1
633.87,1
633.9,1
633.91,1
633.92,1
633.93,1
633.97,1
6330,1
6330.67,1
6331.52,1
6334.33,1
6335.08,1
6336.01,1
6336.8,1
6337.06,1
6337.39,1
6337.42,1
634,1
634.04,1
634.06,1
634.07,1
634.09,1
634.12,1
634.14,1
634.16,1
634.19,1
634.23,1
634.26,1
634.3,1
634.33,1
634.36,1
634.37,1
634.38,1
634.39,1
634.4,1
634.41,1
634.44,1
634.49,1
634.51,1
634.52,1
634.54,1
634.56,1
634.58,1
634.62,1
634.67,1
634.68,1
634.7,1
634.75,1
634.88,1
634.9,1
634.94,1
634.95,1
634.97,1
634.99,1
6340.13,1
6340.45,1
6343.21,1
6344.31,1
6345.04,1
6347.38,1
6347.59,1
635,1
635.02,1
635.04,1
635.08,1
635.09,1
635.11,1
635.12,1
635.13,1
635.15,1
635.19,1
635.2,1
635.22,1
635.24,1
635.25,1
635.29,1
635.31,1
635.32,1
635.34,1
635.35,1
635.37,1
635.43,1
635.5,1
635.52,1
635.64,1
635.65,1
635.68,1
635.72,1
635.74,1
635.77,1
635.78,1
635.79,1
635.8,1
635.81,1
635.84,1
635.87,1
635.88,1
635.91,1
635.95,1
6351.32,1
6352.64,1
6353.22,1
6354.42,1
6356.95,1
6357.65,1
6358.79,1
6359.63,1
636.05,1
636.06,1
636.15,1
636.18,1
636.19,1
636.23,1
636.26,1
636.34,1
636.39,1
636.41,1
636.42,1
636.44,1
636.45,1
636.46,1
636.54,1
636.57,1
636.59,1
636.6,1
636.66,1
636.69,1
636.7,1
636.72,1
636.78,1
636.79,1
636.8,1
636.82,1
636.84,1
636.92,1
636.97,1
636.98,1
6361.71,1
6362.15,1
6368.41,1
637.05,1
637.06,1
637.1,1
637.11,1
637.12,1
637.17,1
637.22,1
637.26,1
637.27,1
637.29,1
637.34,1
637.36,1
637.4,1
637.43,1
637.44,1
637.45,1
637.47,1
637.49,1
637.51,1
637.55,1
637.57,1
637.58,1
637.59,1
637.63,1
637.64,1
637.69,1
637.7,1
637.73,1
637.76,1
637.78,1
637.79,1
637.8,1
637.81,1
637.84,1
637.88,1
637.9,1
637.93,1
637.94,1
637.96,1
637.98,1
6374.75,1
6375.05,1
6375.3,1
6377.25,1
6377.75,1
638.02,1
638.03,1
638.06,1
638.09,1
638.17,1
638.22,1
638.24,1
638.26,1
638.27,1
638.28,1
638.32,1
638.35,1
638.38,1
638.39,1
638.41,1
638.44,1
638.45,1
638.48,1
638.49,1
638.51,1
638.52,1
638.53,1
638.55,1
638.61,1
638.62,1
638.63,1
638.65,1
638.66,1
638.67,1
638.73,1
638.74,1
638.76,1
638.79,1
638.81,1
638.83,1
638.86,1
638.9,1
638.92,1
638.97,1
6381.41,1
6381.99,1
6385.27,1
6386.43,1
6387.26,1
6389.84,1
6389.92,1
639.01,1
639.05,1
639.06,1
639.1,1
639.13,1
639.14,1
639.16,1
639.17,1
639.18,1
639.22,1
639.24,1
639.27,1
639.29,1
639.3,1
639.35,1
639.4,1
639.45,1
639.48,1
639.49,1
639.5,1
639.53,1
639.56,1
639.58,1
639.64,1
639.65,1
639.67,1
639.69,1
639.7,1
639.71,1
639.73,1
639.8,1
639.85,1
639.87,1
639.89,1
639.91,1
639.92,1
639.93,1
639.98,1
6394.8,1
6396.37,1
6396.48,1
6397.65,1
640,1
640.02,1
640.03,1
640.07,1
640.09,1
640.1,1
640.11,1
640.13,1
640.15,1
640.2,1
640.21,1
640.23,1
640.24,1
640.27,1
640.34,1
640.36,1
640.39,1
640.41,1
640.42,1
640.43,1
640.44,1
640.45,1
640.49,1
640.5,1
640.52,1
640.53,1
640.54,1
640.55,1
640.57,1
640.59,1
640.61,1
